Name,OS,DataCenter,IsVirtual,ParentServer
SRV-100560,Windows,DC-6,Yes,SRV-0105396
SRV-100561,Linux,DC-5,Yes,SRV-010718
SRV-100562,Windows,DC-3,Yes,SRV-0104687
SRV-100563,Windows,DC-6,Yes,SRV-0106958
SRV-100564,Linux,DC-3,Yes,SRV-0106918
SRV-100565,Linux,DC-8,Yes,SRV-010027
SRV-100566,Windows,DC-4,Yes,SRV-0107866
SRV-100567,Linux,DC-2,Yes,SRV-0104053
SRV-100568,Windows,DC-1,Yes,SRV-0102839
SRV-100569,Windows,DC-7,Yes,SRV-0106088
SRV-100570,Windows,DC-2,Yes,SRV-0102220
SRV-100571,Linux,DC-8,Yes,SRV-0109071
SRV-100572,Linux,DC-6,Yes,SRV-0101782
SRV-100573,Linux,DC-4,Yes,SRV-0109906
SRV-100574,Windows,DC-3,Yes,SRV-0102910
SRV-100575,Linux,DC-10,Yes,SRV-0108564
SRV-100576,Windows,DC-9,Yes,SRV-0101803
SRV-100577,Windows,DC-9,Yes,SRV-0105418
SRV-100578,Linux,DC-2,Yes,SRV-0109963
SRV-100579,Windows,DC-8,Yes,SRV-0104734
SRV-100580,Linux,DC-1,Yes,SRV-0105633
SRV-100581,Windows,DC-10,Yes,SRV-0101472
SRV-100582,Windows,DC-9,Yes,SRV-0104538
SRV-100583,Windows,DC-4,Yes,SRV-0103655
SRV-100584,Linux,DC-10,Yes,SRV-0107335
SRV-100585,Linux,DC-2,Yes,SRV-0105498
SRV-100586,Windows,DC-8,Yes,SRV-0102506
SRV-100587,Windows,DC-1,Yes,SRV-0101508
SRV-100588,Linux,DC-4,Yes,SRV-0102032
SRV-100589,Windows,DC-7,Yes,SRV-0101096
SRV-100590,Windows,DC-6,Yes,SRV-0107287
SRV-100591,Linux,DC-1,Yes,SRV-0108184
SRV-100592,Linux,DC-2,Yes,SRV-0103289
SRV-100593,Windows,DC-8,Yes,SRV-0103721
SRV-100594,Windows,DC-5,Yes,SRV-010581
SRV-100595,Windows,DC-8,Yes,SRV-0102975
SRV-100596,Windows,DC-5,Yes,SRV-0109299
SRV-100597,Windows,DC-6,Yes,SRV-0103348
SRV-100598,Windows,DC-5,Yes,SRV-0104352
SRV-100599,Windows,DC-6,Yes,SRV-0109386
SRV-100600,Linux,DC-7,Yes,SRV-0108121
SRV-100601,Windows,DC-5,Yes,SRV-0103983
SRV-100602,Linux,DC-1,Yes,SRV-0103988
SRV-100603,Windows,DC-8,Yes,SRV-0108948
SRV-100604,Windows,DC-5,Yes,SRV-010669
SRV-100605,Linux,DC-10,Yes,SRV-0106316
SRV-100606,Linux,DC-6,Yes,SRV-0108270
SRV-100607,Windows,DC-7,Yes,SRV-010761
SRV-100608,Windows,DC-2,Yes,SRV-010527
SRV-100609,Linux,DC-6,Yes,SRV-0106401
SRV-100610,Linux,DC-8,Yes,SRV-0103579
SRV-100611,Windows,DC-6,Yes,SRV-0103096
SRV-100612,Linux,DC-2,Yes,SRV-0104438
SRV-100613,Windows,DC-7,Yes,SRV-0102996
SRV-100614,Linux,DC-10,Yes,SRV-0107105
SRV-100615,Linux,DC-1,Yes,SRV-0108111
SRV-100616,Windows,DC-6,Yes,SRV-0101532
SRV-100617,Linux,DC-8,Yes,SRV-010478
SRV-100618,Windows,DC-2,Yes,SRV-0104618
SRV-100619,Windows,DC-5,Yes,SRV-0106403
SRV-100620,Linux,DC-8,Yes,SRV-0103598
SRV-100621,Linux,DC-6,Yes,SRV-0102157
SRV-100622,Windows,DC-1,Yes,SRV-0107167
SRV-100623,Windows,DC-1,Yes,SRV-0103751
SRV-100624,Windows,DC-2,Yes,SRV-0105742
SRV-100625,Windows,DC-4,Yes,SRV-0102669
SRV-100626,Linux,DC-3,Yes,SRV-0104853
SRV-100627,Linux,DC-7,Yes,SRV-0109585
SRV-100628,Windows,DC-9,Yes,SRV-0104993
SRV-100629,Linux,DC-10,Yes,SRV-0104478
SRV-100630,Windows,DC-7,Yes,SRV-0104115
SRV-100631,Windows,DC-5,Yes,SRV-0101627
SRV-100632,Windows,DC-2,Yes,SRV-0105277
SRV-100633,Linux,DC-3,Yes,SRV-0103130
SRV-100634,Linux,DC-8,Yes,SRV-0103882
SRV-100635,Windows,DC-4,Yes,SRV-0101969
SRV-100636,Windows,DC-7,Yes,SRV-0102395
SRV-100637,Windows,DC-2,Yes,SRV-0101971
SRV-100638,Windows,DC-10,Yes,SRV-0107490
SRV-100639,Linux,DC-6,Yes,SRV-010818
SRV-100640,Linux,DC-5,Yes,SRV-0103758
SRV-100641,Windows,DC-9,Yes,SRV-0104087
SRV-100642,Linux,DC-2,Yes,SRV-0105548
SRV-100643,Windows,DC-10,Yes,SRV-0108891
SRV-100644,Windows,DC-5,Yes,SRV-0104936
SRV-100645,Linux,DC-4,Yes,SRV-0108695
SRV-100646,Windows,DC-6,Yes,SRV-0104455
SRV-100647,Windows,DC-4,Yes,SRV-0103313
SRV-100648,Linux,DC-10,Yes,SRV-0109962
SRV-100649,Linux,DC-4,Yes,SRV-0106462
SRV-100650,Linux,DC-1,Yes,SRV-0105098
SRV-100651,Linux,DC-10,Yes,SRV-0109419
SRV-100652,Windows,DC-8,Yes,SRV-010146
SRV-100653,Linux,DC-5,Yes,SRV-0109265
SRV-100654,Linux,DC-3,Yes,SRV-0102288
SRV-100655,Linux,DC-9,Yes,SRV-0106300
SRV-100656,Linux,DC-1,Yes,SRV-0104582
SRV-100657,Windows,DC-8,Yes,SRV-0102902
SRV-100658,Windows,DC-1,Yes,SRV-0109450
SRV-100659,Linux,DC-5,Yes,SRV-0101044
SRV-100660,Windows,DC-3,Yes,SRV-0107037
SRV-100661,Linux,DC-4,Yes,SRV-010126
SRV-100662,Linux,DC-10,Yes,SRV-0106287
SRV-100663,Linux,DC-9,Yes,SRV-0108528
SRV-100664,Windows,DC-7,Yes,SRV-0108365
SRV-100665,Linux,DC-1,Yes,SRV-0109317
SRV-100666,Windows,DC-4,Yes,SRV-0108032
SRV-100667,Windows,DC-8,Yes,SRV-0106472
SRV-100668,Linux,DC-3,Yes,SRV-0102550
SRV-100669,Linux,DC-1,Yes,SRV-0106454
SRV-100670,Linux,DC-9,Yes,SRV-0108605
SRV-100671,Linux,DC-2,Yes,SRV-0103087
SRV-100672,Windows,DC-4,Yes,SRV-0103389
SRV-100673,Windows,DC-9,Yes,SRV-0105887
SRV-100674,Linux,DC-8,Yes,SRV-0102057
SRV-100675,Windows,DC-5,Yes,SRV-0109743
SRV-100676,Windows,DC-2,Yes,SRV-0109165
SRV-100677,Windows,DC-5,Yes,SRV-0105605
SRV-100678,Linux,DC-3,Yes,SRV-0109354
SRV-100679,Windows,DC-3,Yes,SRV-0103428
SRV-100680,Windows,DC-6,Yes,SRV-0104370
SRV-100681,Windows,DC-5,Yes,SRV-0109817
SRV-100682,Windows,DC-9,Yes,SRV-0103753
SRV-100683,Windows,DC-3,Yes,SRV-0109374
SRV-100684,Windows,DC-9,Yes,SRV-0109723
SRV-100685,Windows,DC-6,Yes,SRV-0105722
SRV-100686,Linux,DC-6,Yes,SRV-0106605
SRV-100687,Linux,DC-8,Yes,SRV-0102884
SRV-100688,Windows,DC-5,Yes,SRV-0104375
SRV-100689,Linux,DC-3,Yes,SRV-0101745
SRV-100690,Linux,DC-4,Yes,SRV-0109852
SRV-100691,Linux,DC-7,Yes,SRV-0109413
SRV-100692,Windows,DC-2,Yes,SRV-0106707
SRV-100693,Windows,DC-9,Yes,SRV-0109262
SRV-100694,Windows,DC-3,Yes,SRV-0101756
SRV-100695,Windows,DC-10,Yes,SRV-0102587
SRV-100696,Windows,DC-7,Yes,SRV-0107596
SRV-100697,Linux,DC-4,Yes,SRV-0108554
SRV-100698,Windows,DC-2,Yes,SRV-0109500
SRV-100699,Windows,DC-5,Yes,SRV-0103215
SRV-100700,Linux,DC-10,Yes,SRV-0101587
SRV-100701,Linux,DC-4,Yes,SRV-010525
SRV-100702,Windows,DC-3,Yes,SRV-0104221
SRV-100703,Linux,DC-2,Yes,SRV-0108192
SRV-100704,Windows,DC-6,Yes,SRV-0102322
SRV-100705,Linux,DC-3,Yes,SRV-0106474
SRV-100706,Windows,DC-7,Yes,SRV-010764
SRV-100707,Linux,DC-4,Yes,SRV-0107978
SRV-100708,Linux,DC-7,Yes,SRV-010764
SRV-100709,Linux,DC-6,Yes,SRV-0108325
SRV-100710,Linux,DC-6,Yes,SRV-0105033
SRV-100711,Windows,DC-7,Yes,SRV-0107390
SRV-100712,Linux,DC-5,Yes,SRV-0109950
SRV-100713,Linux,DC-10,Yes,SRV-0102424
SRV-100714,Windows,DC-5,Yes,SRV-0104893
SRV-100715,Linux,DC-5,Yes,SRV-0102981
SRV-100716,Linux,DC-8,Yes,SRV-0104644
SRV-100717,Windows,DC-10,Yes,SRV-0102686
SRV-100718,Windows,DC-4,Yes,SRV-0105825
SRV-100719,Linux,DC-2,Yes,SRV-0102969
SRV-100720,Linux,DC-8,Yes,SRV-0103395
SRV-100721,Windows,DC-10,Yes,SRV-0109943
SRV-100722,Windows,DC-8,Yes,SRV-010949
SRV-100723,Linux,DC-9,Yes,SRV-0104558
SRV-100724,Linux,DC-2,Yes,SRV-0104618
SRV-100725,Windows,DC-1,Yes,SRV-0103127
SRV-100726,Linux,DC-1,Yes,SRV-0108877
SRV-100727,Linux,DC-1,Yes,SRV-0106469
SRV-100728,Linux,DC-7,Yes,SRV-0103654
SRV-100729,Linux,DC-2,Yes,SRV-0108217
SRV-100730,Linux,DC-6,Yes,SRV-0106676
SRV-100731,Windows,DC-5,Yes,SRV-0102976
SRV-100732,Linux,DC-9,Yes,SRV-0109723
SRV-100733,Windows,DC-10,Yes,SRV-0101372
SRV-100734,Windows,DC-1,Yes,SRV-0104299
SRV-100735,Windows,DC-10,Yes,SRV-0101247
SRV-100736,Windows,DC-5,Yes,SRV-0105577
SRV-100737,Linux,DC-10,Yes,SRV-0101379
SRV-100738,Linux,DC-9,Yes,SRV-0107033
SRV-100739,Windows,DC-3,Yes,SRV-010658
SRV-100740,Linux,DC-2,Yes,SRV-0104220
SRV-100741,Linux,DC-5,Yes,SRV-0104073
SRV-100742,Windows,DC-6,Yes,SRV-0109010
SRV-100743,Windows,DC-4,Yes,SRV-0102272
SRV-100744,Linux,DC-9,Yes,SRV-0103287
SRV-100745,Linux,DC-5,Yes,SRV-0105605
SRV-100746,Windows,DC-3,Yes,SRV-0104065
SRV-100747,Windows,DC-10,Yes,SRV-0107649
SRV-100748,Windows,DC-3,Yes,SRV-0104533
SRV-100749,Windows,DC-10,Yes,SRV-0109237
SRV-100750,Linux,DC-8,Yes,SRV-010501
SRV-100751,Linux,DC-8,Yes,SRV-0101107
SRV-100752,Windows,DC-6,Yes,SRV-0103095
SRV-100753,Linux,DC-9,Yes,SRV-0105668
SRV-100754,Windows,DC-2,Yes,SRV-0106962
SRV-100755,Windows,DC-10,Yes,SRV-0104239
SRV-100756,Linux,DC-4,Yes,SRV-010525
SRV-100757,Linux,DC-4,Yes,SRV-0108103
SRV-100758,Linux,DC-10,Yes,SRV-0107805
SRV-100759,Windows,DC-2,Yes,SRV-0108546
SRV-100760,Linux,DC-2,Yes,SRV-0107419
SRV-100761,Linux,DC-5,Yes,SRV-0102749
SRV-100762,Windows,DC-8,Yes,SRV-010759
SRV-100763,Linux,DC-5,Yes,SRV-0104692
SRV-100764,Windows,DC-1,Yes,SRV-0107455
SRV-100765,Linux,DC-2,Yes,SRV-010256
SRV-100766,Windows,DC-5,Yes,SRV-0102058
SRV-100767,Linux,DC-10,Yes,SRV-0101666
SRV-100768,Linux,DC-1,Yes,SRV-0102929
SRV-100769,Linux,DC-4,Yes,SRV-010873
SRV-100770,Linux,DC-4,Yes,SRV-0107080
SRV-100771,Windows,DC-4,Yes,SRV-0108431
SRV-100772,Linux,DC-8,Yes,SRV-0107093
SRV-100773,Linux,DC-4,Yes,SRV-010993
SRV-100774,Linux,DC-1,Yes,SRV-010465
SRV-100775,Windows,DC-3,Yes,SRV-0101874
SRV-100776,Linux,DC-2,Yes,SRV-0106908
SRV-100777,Windows,DC-9,Yes,SRV-0105794
SRV-100778,Windows,DC-1,Yes,SRV-0108142
SRV-100779,Windows,DC-10,Yes,SRV-0102587
SRV-100780,Linux,DC-10,Yes,SRV-0107610
SRV-100781,Linux,DC-1,Yes,SRV-0101644
SRV-100782,Windows,DC-9,Yes,SRV-0103346
SRV-100783,Linux,DC-8,Yes,SRV-0105019
SRV-100784,Windows,DC-7,Yes,SRV-0107050
SRV-100785,Linux,DC-8,Yes,SRV-0107697
SRV-100786,Linux,DC-7,Yes,SRV-0104017
SRV-100787,Linux,DC-10,Yes,SRV-0102523
SRV-100788,Windows,DC-9,Yes,SRV-0102376
SRV-100789,Windows,DC-7,Yes,SRV-0105027
SRV-100790,Linux,DC-4,Yes,SRV-0105607
SRV-100791,Windows,DC-8,Yes,SRV-010750
SRV-100792,Windows,DC-1,Yes,SRV-010807
SRV-100793,Linux,DC-4,Yes,SRV-010002
SRV-100794,Windows,DC-8,Yes,SRV-0105103
SRV-100795,Linux,DC-8,Yes,SRV-0109651
SRV-100796,Linux,DC-3,Yes,SRV-0104509
SRV-100797,Windows,DC-10,Yes,SRV-0105624
SRV-100798,Linux,DC-8,Yes,SRV-0104123
SRV-100799,Linux,DC-1,Yes,SRV-0107323
SRV-100800,Windows,DC-2,Yes,SRV-0109320
SRV-100801,Windows,DC-7,Yes,SRV-010557
SRV-100802,Linux,DC-6,Yes,SRV-0104062
SRV-100803,Windows,DC-4,Yes,SRV-010032
SRV-100804,Windows,DC-2,Yes,SRV-0107261
SRV-100805,Linux,DC-1,Yes,SRV-0101092
SRV-100806,Linux,DC-7,Yes,SRV-0104151
SRV-100807,Windows,DC-2,Yes,SRV-0109716
SRV-100808,Linux,DC-10,Yes,SRV-0102312
SRV-100809,Windows,DC-10,Yes,SRV-0107014
SRV-100810,Windows,DC-9,Yes,SRV-0105279
SRV-100811,Linux,DC-10,Yes,SRV-0108486
SRV-100812,Linux,DC-9,Yes,SRV-010591
SRV-100813,Windows,DC-4,Yes,SRV-0109587
SRV-100814,Windows,DC-1,Yes,SRV-0101344
SRV-100815,Windows,DC-9,Yes,SRV-0106753
SRV-100816,Linux,DC-8,Yes,SRV-0105914
SRV-100817,Windows,DC-5,Yes,SRV-0104780
SRV-100818,Linux,DC-2,Yes,SRV-0102293
SRV-100819,Windows,DC-1,Yes,SRV-0107372
SRV-100820,Linux,DC-3,Yes,SRV-0103703
SRV-100821,Windows,DC-10,Yes,SRV-0106346
SRV-100822,Windows,DC-3,Yes,SRV-0104095
SRV-100823,Linux,DC-9,Yes,SRV-0109053
SRV-100824,Windows,DC-7,Yes,SRV-0109055
SRV-100825,Linux,DC-7,Yes,SRV-0107412
SRV-100826,Windows,DC-8,Yes,SRV-0102004
SRV-100827,Linux,DC-7,Yes,SRV-0105420
SRV-100828,Windows,DC-9,Yes,SRV-0107653
SRV-100829,Windows,DC-8,Yes,SRV-0106318
SRV-100830,Linux,DC-6,Yes,SRV-0103067
SRV-100831,Windows,DC-7,Yes,SRV-0107901
SRV-100832,Windows,DC-10,Yes,SRV-0109690
SRV-100833,Linux,DC-1,Yes,SRV-010632
SRV-100834,Windows,DC-4,Yes,SRV-0107743
SRV-100835,Linux,DC-8,Yes,SRV-0107074
SRV-100836,Linux,DC-6,Yes,SRV-0101072
SRV-100837,Linux,DC-6,Yes,SRV-0107044
SRV-100838,Windows,DC-7,Yes,SRV-0106332
SRV-100839,Linux,DC-4,Yes,SRV-0108516
SRV-100840,Windows,DC-3,Yes,SRV-0106749
SRV-100841,Windows,DC-9,Yes,SRV-0104357
SRV-100842,Windows,DC-1,Yes,SRV-0106146
SRV-100843,Linux,DC-6,Yes,SRV-0108578
SRV-100844,Windows,DC-1,Yes,SRV-0103246
SRV-100845,Windows,DC-8,Yes,SRV-0101170
SRV-100846,Windows,DC-5,Yes,SRV-0106081
SRV-100847,Linux,DC-6,Yes,SRV-0107547
SRV-100848,Linux,DC-9,Yes,SRV-0109653
SRV-100849,Linux,DC-9,Yes,SRV-0103033
SRV-100850,Linux,DC-4,Yes,SRV-010247
SRV-100851,Windows,DC-1,Yes,SRV-0107273
SRV-100852,Windows,DC-1,Yes,SRV-010036
SRV-100853,Windows,DC-7,Yes,SRV-0103692
SRV-100854,Linux,DC-9,Yes,SRV-0106809
SRV-100855,Windows,DC-1,Yes,SRV-0105471
SRV-100856,Linux,DC-8,Yes,SRV-0109773
SRV-100857,Windows,DC-10,Yes,SRV-0109943
SRV-100858,Linux,DC-7,Yes,SRV-0104007
SRV-100859,Linux,DC-4,Yes,SRV-0103145
SRV-100860,Linux,DC-5,Yes,SRV-0109878
SRV-100861,Windows,DC-1,Yes,SRV-010964
SRV-100862,Windows,DC-8,Yes,SRV-0101423
SRV-100863,Windows,DC-7,Yes,SRV-0107959
SRV-100864,Windows,DC-6,Yes,SRV-0105706
SRV-100865,Windows,DC-7,Yes,SRV-0108503
SRV-100866,Linux,DC-1,Yes,SRV-0104477
SRV-100867,Windows,DC-5,Yes,SRV-0102966
SRV-100868,Linux,DC-10,Yes,SRV-0104416
SRV-100869,Windows,DC-8,Yes,SRV-0105311
SRV-100870,Windows,DC-8,Yes,SRV-0105476
SRV-100871,Windows,DC-8,Yes,SRV-0102688
SRV-100872,Linux,DC-4,Yes,SRV-010235
SRV-100873,Windows,DC-2,Yes,SRV-0101870
SRV-100874,Windows,DC-5,Yes,SRV-0109687
SRV-100875,Windows,DC-8,Yes,SRV-0103556
SRV-100876,Windows,DC-3,Yes,SRV-0107669
SRV-100877,Windows,DC-5,Yes,SRV-0101251
SRV-100878,Windows,DC-3,Yes,SRV-0105555
SRV-100879,Linux,DC-5,Yes,SRV-0103859
SRV-100880,Linux,DC-2,Yes,SRV-0107140
SRV-100881,Windows,DC-2,Yes,SRV-0108372
SRV-100882,Windows,DC-5,Yes,SRV-0106271
SRV-100883,Windows,DC-7,Yes,SRV-0103587
SRV-100884,Windows,DC-6,Yes,SRV-0101419
SRV-100885,Linux,DC-9,Yes,SRV-0107424
SRV-100886,Windows,DC-8,Yes,SRV-0102085
SRV-100887,Linux,DC-9,Yes,SRV-0105558
SRV-100888,Windows,DC-5,Yes,SRV-0101328
SRV-100889,Linux,DC-10,Yes,SRV-0105641
SRV-100890,Windows,DC-4,Yes,SRV-0109670
SRV-100891,Linux,DC-8,Yes,SRV-0108124
SRV-100892,Windows,DC-3,Yes,SRV-0104591
SRV-100893,Linux,DC-3,Yes,SRV-0104988
SRV-100894,Windows,DC-4,Yes,SRV-0103959
SRV-100895,Windows,DC-2,Yes,SRV-0108586
SRV-100896,Linux,DC-8,Yes,SRV-0105855
SRV-100897,Windows,DC-8,Yes,SRV-0105058
SRV-100898,Windows,DC-3,Yes,SRV-0106956
SRV-100899,Windows,DC-7,Yes,SRV-0108230
SRV-100900,Windows,DC-6,Yes,SRV-010670
SRV-100901,Windows,DC-4,Yes,SRV-0104052
SRV-100902,Linux,DC-8,Yes,SRV-0104888
SRV-100903,Linux,DC-7,Yes,SRV-0102752
SRV-100904,Windows,DC-10,Yes,SRV-0104857
SRV-100905,Windows,DC-6,Yes,SRV-0102678
SRV-100906,Linux,DC-9,Yes,SRV-010107
SRV-100907,Windows,DC-7,Yes,SRV-0106582
SRV-100908,Windows,DC-4,Yes,SRV-0104567
SRV-100909,Windows,DC-1,Yes,SRV-0101551
SRV-100910,Linux,DC-6,Yes,SRV-0103222
SRV-100911,Linux,DC-3,Yes,SRV-0105974
SRV-100912,Linux,DC-7,Yes,SRV-0105717
SRV-100913,Linux,DC-1,Yes,SRV-010046
SRV-100914,Windows,DC-4,Yes,SRV-010938
SRV-100915,Windows,DC-5,Yes,SRV-0108997
SRV-100916,Windows,DC-3,Yes,SRV-0106058
SRV-100917,Linux,DC-8,Yes,SRV-0102057
SRV-100918,Linux,DC-10,Yes,SRV-0105715
SRV-100919,Linux,DC-9,Yes,SRV-010660
SRV-100920,Windows,DC-10,Yes,SRV-0102444
SRV-100921,Linux,DC-6,Yes,SRV-010374
SRV-100922,Linux,DC-10,Yes,SRV-0106829
SRV-100923,Linux,DC-1,Yes,SRV-0106172
SRV-100924,Windows,DC-3,Yes,SRV-0102711
SRV-100925,Linux,DC-2,Yes,SRV-0101554
SRV-100926,Windows,DC-5,Yes,SRV-0105355
SRV-100927,Windows,DC-8,Yes,SRV-0102283
SRV-100928,Windows,DC-10,Yes,SRV-0103746
SRV-100929,Linux,DC-5,Yes,SRV-0108581
SRV-100930,Windows,DC-1,Yes,SRV-0106260
SRV-100931,Windows,DC-5,Yes,SRV-0102099
SRV-100932,Linux,DC-3,Yes,SRV-0107754
SRV-100933,Windows,DC-2,Yes,SRV-0108622
SRV-100934,Linux,DC-5,Yes,SRV-0105639
SRV-100935,Linux,DC-10,Yes,SRV-0107687
SRV-100936,Linux,DC-1,Yes,SRV-0105204
SRV-100937,Windows,DC-9,Yes,SRV-0103615
SRV-100938,Linux,DC-10,Yes,SRV-0101384
SRV-100939,Linux,DC-8,Yes,SRV-0105743
SRV-100940,Linux,DC-2,Yes,SRV-010910
SRV-100941,Windows,DC-9,Yes,SRV-0104519
SRV-100942,Windows,DC-1,Yes,SRV-0102456
SRV-100943,Linux,DC-1,Yes,SRV-0101632
SRV-100944,Windows,DC-2,Yes,SRV-0109757
SRV-100945,Windows,DC-10,Yes,SRV-0102828
SRV-100946,Linux,DC-5,Yes,SRV-0103254
SRV-100947,Windows,DC-7,Yes,SRV-0108602
SRV-100948,Linux,DC-4,Yes,SRV-0102571
SRV-100949,Windows,DC-6,Yes,SRV-0108609
SRV-100950,Windows,DC-10,Yes,SRV-0101350
SRV-100951,Linux,DC-10,Yes,SRV-0109854
SRV-100952,Linux,DC-7,Yes,SRV-010335
SRV-100953,Linux,DC-5,Yes,SRV-0107175
SRV-100954,Linux,DC-8,Yes,SRV-0109584
SRV-100955,Windows,DC-7,Yes,SRV-0102143
SRV-100956,Linux,DC-9,Yes,SRV-0105061
SRV-100957,Linux,DC-4,Yes,SRV-0109018
SRV-100958,Linux,DC-3,Yes,SRV-0105657
SRV-100959,Linux,DC-3,Yes,SRV-0103207
SRV-100960,Windows,DC-1,Yes,SRV-0107881
SRV-100961,Linux,DC-2,Yes,SRV-0104192
SRV-100962,Windows,DC-2,Yes,SRV-0102734
SRV-100963,Windows,DC-8,Yes,SRV-010776
SRV-100964,Linux,DC-3,Yes,SRV-0108777
SRV-100965,Windows,DC-7,Yes,SRV-0105320
SRV-100966,Windows,DC-9,Yes,SRV-0108834
SRV-100967,Windows,DC-5,Yes,SRV-0102909
SRV-100968,Windows,DC-9,Yes,SRV-0107270
SRV-100969,Windows,DC-2,Yes,SRV-0107065
SRV-100970,Linux,DC-10,Yes,SRV-010625
SRV-100971,Linux,DC-8,Yes,SRV-0109759
SRV-100972,Linux,DC-3,Yes,SRV-0103827
SRV-100973,Linux,DC-1,Yes,SRV-0108142
SRV-100974,Linux,DC-4,Yes,SRV-0104933
SRV-100975,Linux,DC-6,Yes,SRV-0107311
SRV-100976,Windows,DC-4,Yes,SRV-0101720
SRV-100977,Windows,DC-4,Yes,SRV-0105546
SRV-100978,Linux,DC-4,Yes,SRV-0107980
SRV-100979,Linux,DC-4,Yes,SRV-0101688
SRV-100980,Windows,DC-3,Yes,SRV-0103939
SRV-100981,Linux,DC-4,Yes,SRV-0104368
SRV-100982,Windows,DC-10,Yes,SRV-0101101
SRV-100983,Windows,DC-7,Yes,SRV-0102758
SRV-100984,Linux,DC-1,Yes,SRV-0104541
SRV-100985,Windows,DC-3,Yes,SRV-0101441
SRV-100986,Windows,DC-4,Yes,SRV-0103655
SRV-100987,Windows,DC-4,Yes,SRV-0104851
SRV-100988,Windows,DC-1,Yes,SRV-0109574
SRV-100989,Windows,DC-6,Yes,SRV-0108641
SRV-100990,Windows,DC-9,Yes,SRV-0108287
SRV-100991,Windows,DC-5,Yes,SRV-0104936
SRV-100992,Windows,DC-2,Yes,SRV-0105670
SRV-100993,Linux,DC-7,Yes,SRV-0108316
SRV-100994,Windows,DC-2,Yes,SRV-0102018
SRV-100995,Linux,DC-1,Yes,SRV-0104237
SRV-100996,Windows,DC-8,Yes,SRV-0105144
SRV-100997,Windows,DC-10,Yes,SRV-0108743
SRV-100998,Linux,DC-8,Yes,SRV-0101643
SRV-100999,Linux,DC-4,Yes,SRV-0107716
SRV-1001000,Windows,DC-10,Yes,SRV-0102449
SRV-1001001,Windows,DC-6,Yes,SRV-0104084
SRV-1001002,Windows,DC-1,Yes,SRV-0103934
SRV-1001003,Linux,DC-7,Yes,SRV-0102143
SRV-1001004,Linux,DC-6,Yes,SRV-0105302
SRV-1001005,Linux,DC-4,Yes,SRV-0108755
SRV-1001006,Windows,DC-10,Yes,SRV-0107177
SRV-1001007,Windows,DC-6,Yes,SRV-0108463
SRV-1001008,Linux,DC-8,Yes,SRV-0104018
SRV-1001009,Linux,DC-9,Yes,SRV-0108958
SRV-1001010,Linux,DC-2,Yes,SRV-0106407
SRV-1001011,Linux,DC-7,Yes,SRV-0107621
SRV-1001012,Windows,DC-7,Yes,SRV-0108970
SRV-1001013,Windows,DC-6,Yes,SRV-0108923
SRV-1001014,Linux,DC-10,Yes,SRV-0107733
SRV-1001015,Windows,DC-9,Yes,SRV-0108967
SRV-1001016,Windows,DC-6,Yes,SRV-010909
SRV-1001017,Linux,DC-10,Yes,SRV-0105116
SRV-1001018,Linux,DC-2,Yes,SRV-0103441
SRV-1001019,Windows,DC-4,Yes,SRV-0108086
SRV-1001020,Windows,DC-9,Yes,SRV-0104464
SRV-1001021,Linux,DC-1,Yes,SRV-0107778
SRV-1001022,Windows,DC-2,Yes,SRV-0103938
SRV-1001023,Windows,DC-9,Yes,SRV-0106948
SRV-1001024,Linux,DC-3,Yes,SRV-010774
SRV-1001025,Linux,DC-10,Yes,SRV-0101305
SRV-1001026,Windows,DC-6,Yes,SRV-0106129
SRV-1001027,Windows,DC-2,Yes,SRV-0104637
SRV-1001028,Linux,DC-3,Yes,SRV-0107479
SRV-1001029,Linux,DC-3,Yes,SRV-0103285
SRV-1001030,Windows,DC-7,Yes,SRV-010244
SRV-1001031,Windows,DC-6,Yes,SRV-0102771
SRV-1001032,Linux,DC-10,Yes,SRV-0103687
SRV-1001033,Windows,DC-6,Yes,SRV-0109353
SRV-1001034,Linux,DC-6,Yes,SRV-0109865
SRV-1001035,Windows,DC-3,Yes,SRV-0101242
SRV-1001036,Linux,DC-2,Yes,SRV-0108769
SRV-1001037,Windows,DC-8,Yes,SRV-0102504
SRV-1001038,Linux,DC-1,Yes,SRV-010615
SRV-1001039,Linux,DC-8,Yes,SRV-0102245
SRV-1001040,Windows,DC-7,Yes,SRV-0108856
SRV-1001041,Linux,DC-2,Yes,SRV-0102335
SRV-1001042,Linux,DC-8,Yes,SRV-0109577
SRV-1001043,Windows,DC-10,Yes,SRV-010733
SRV-1001044,Linux,DC-2,Yes,SRV-0104480
SRV-1001045,Windows,DC-2,Yes,SRV-0109782
SRV-1001046,Windows,DC-3,Yes,SRV-0109983
SRV-1001047,Windows,DC-2,Yes,SRV-0105861
SRV-1001048,Windows,DC-2,Yes,SRV-010019
SRV-1001049,Linux,DC-5,Yes,SRV-0105791
SRV-1001050,Linux,DC-6,Yes,SRV-0106118
SRV-1001051,Linux,DC-10,Yes,SRV-0106274
SRV-1001052,Linux,DC-2,Yes,SRV-0108238
SRV-1001053,Windows,DC-7,Yes,SRV-0107625
SRV-1001054,Windows,DC-1,Yes,SRV-0109298
SRV-1001055,Windows,DC-3,Yes,SRV-0104871
SRV-1001056,Windows,DC-4,Yes,SRV-0109104
SRV-1001057,Windows,DC-10,Yes,SRV-0106460
